brand,years,mileage,transmission,price
Lincoln,2019,13146,Automatic,26895
Nissan,2018,13348,Manual,19499
Bentley,2006,62769,Automatic,43800
INFINITI,2011,70796,Automatic,8950
Subaru,2019,20917,Automatic,32995
Bentley,2006,60527,Automatic,36995
Ford,2015,152102,Automatic,11999
Mercedes-Benz,2007,109412,Automatic,6999
Hyundai,2012,124282,Automatic,14195
Dodge,2006,319383,Automatic,3950
Acura,2017,18647,Automatic,111794
BMW,2017,62667,Automatic,26488
Subaru,2019,10475,Manual,20991
Land,2015,75979,Automatic,34995
Cadillac,2016,5081,Automatic,46888
Mercedes-Benz,2003,110091,Automatic,39950
Hyundai,2017,80283,Automatic,7995
Lincoln,2005,134873,Automatic,6900
Jeep,2013,146942,CVT,4999
Chrysler,2008,15415,Automatic,5400
Ford,2007,140097,Automatic,9288
Lincoln,2018,52817,Automatic,21999
Lexus,2018,9055,Automatic,69999
Lexus,2003,92572,Automatic,13999
Jaguar,2004,200864,Automatic,2900
Honda,2014,73301,Automatic,12995
Nissan,2016,73594,CVT,6994
Nissan,2017,103925,CVT,17500
Chrysler,2014,50127,Automatic,16998
Mercedes-Benz,2018,15488,Automatic,66950
Audi,2017,63296,Automatic,20830
Mercedes-Benz,2018,81242,Automatic,54990
Dodge,2015,120591,Automatic,10700
Ford,2013,241109,CVT,4981
Toyota,2002,26083,Manual,5500
Ford,2009,177679,Automatic,3970
Volkswagen,2018,12578,Manual,34590
Lexus,2018,24569,Automatic,58228
Lincoln,2019,21285,Automatic,31000
Lexus,2016,35884,Automatic,47999
Ford,2000,118997,Automatic,14965
Buick,2017,37569,Automatic,13995
Buick,2004,138808,Automatic,5799
Mitsubishi,2017,45052,Other/Unknown,7400
Chevrolet,2014,165614,Automatic,4795
Kia,2018,25239,Automatic,21995
Audi,2014,101011,Automatic,15954
Nissan,2012,75465,CVT,13500
Tesla,2016,71153,Automatic,47200
Acura,2018,2786,Automatic,40490
Cadillac,2011,23707,Automatic,5995
Chrysler,2014,136314,Automatic,7999
Mercedes-Benz,2017,59675,Automatic,26484
Mercedes-Benz,2008,138425,Automatic,16995
Hyundai,2009,164118,Automatic,7999
BMW,2020,13641,Automatic,59995
Cadillac,2007,139442,Automatic,7800
Toyota,2019,40444,CVT,14989
Ford,2019,16746,Automatic,33900
GMC,2017,21776,Automatic,23489
Ford,2010,200303,Automatic,13995
Hyundai,2017,22421,Automatic,16995
Audi,2017,7106,Automatic,24500
Saab,2004,124418,Manual,4895
Toyota,2014,19308,Automatic,6500
Nissan,2012,61062,Automatic,59999
Honda,2006,188613,Automatic,2999
Buick,2011,104585,Automatic,7500
Dodge,2014,157367,Automatic,13995
Nissan,2017,49079,CVT,10995
BMW,2016,51279,Automatic,29996
Nissan,2014,95673,CVT,9450
Honda,2003,284325,Automatic,1999
Land,2018,31279,Automatic,48491
Dodge,2006,28063,Manual,46900
Volvo,2018,48844,Automatic,49586
Land,2019,37411,Automatic,29571
Mercedes-Benz,2018,34164,Automatic,25500
MINI,2017,3984,Manual,23995
Chrysler,2010,158004,Automatic,4995
Subaru,2018,27153,Automatic,15900
Toyota,2016,80344,Automatic,14995
Scion,2013,36511,Automatic,11990
Ford,2016,76263,Other/Unknown,9900
Chevrolet,2019,7987,Automatic,19998
Nissan,2016,50185,CVT,8725
Nissan,2016,10448,CVT,10900
GMC,2017,286,Automatic,18345
Subaru,2014,143557,CVT,7500
Subaru,2015,71971,Automatic,12500
Cadillac,2010,110527,Automatic,8500
Chevrolet,1987,51036,Automatic,24995
Cadillac,2018,49749,Automatic,24998
Ford,2008,254529,Automatic,10000
GMC,2017,76741,Automatic,18950
Toyota,2017,41293,Automatic,20989
Kia,2015,74674,Automatic,19500
Toyota,2019,16439,CVT,29277
Kia,2019,31934,Automatic,39992
Toyota,2007,139333,Automatic,6995
Ford,2018,40492,Automatic,10500
Buick,2018,31116,Automatic,23449
Mazda,2016,62677,Automatic,14500
Chevrolet,2017,37877,Automatic,16595
Mazda,2013,92374,Automatic,11485
Porsche,2011,43445,Manual,43999
MINI,2017,21733,Automatic,16895
Nissan,2013,98604,CVT,10998
Honda,2017,36169,CVT,13999
Toyota,2017,31612,CVT,12699
Chrysler,2014,166821,Automatic,7999
Hyundai,2016,70725,Automatic,17495
Cadillac,2018,10713,Automatic,53991
smart,2015,3896,Automatic,8990
BMW,2008,88426,Automatic,12995
Audi,2016,61089,Automatic,28850
Lexus,2018,22928,Automatic,54695
Buick,2015,128556,Automatic,8995
Chevrolet,2017,32008,Automatic,7995
Nissan,2014,97031,Automatic,3500
BMW,2019,679,Automatic,66990
GMC,2016,46042,Automatic,13477
Mercedes-Benz,2010,161397,Automatic,7490
Volvo,2006,186654,Automatic,4598
Ford,2011,18628,Automatic,1999
INFINITI,2009,168984,Automatic,2999
Chevrolet,2013,104234,Automatic,2999
Volkswagen,2011,127803,Automatic,4999
Lincoln,2020,4882,Automatic,46500
Ford,2008,67509,Automatic,9000
Honda,2017,3316,CVT,13995
Lexus,2014,96817,Automatic,23999
Chevrolet,2016,798,Automatic,9500
Honda,2012,85277,Automatic,5999
Cadillac,2006,100875,Automatic,17995
Ford,2017,2266,Manual,38899
BMW,2016,17152,Automatic,69995
Nissan,1994,146129,Automatic,5999
Buick,2010,71842,Automatic,8689
Dodge,2007,176221,Automatic,12500
Saturn,2008,45696,Automatic,11999
Mercury,2003,253446,Automatic,9980
Jeep,2016,107838,Automatic,9491
Scion,2012,68839,Automatic,8791
Buick,2017,29742,Automatic,16777
Lincoln,2017,29194,CVT,19795
Mercedes-Benz,2016,4119,Automatic,78997
Mazda,2009,131566,Manual,10950
Hyundai,2014,154532,Automatic,13980
FIAT,2015,52626,Automatic,7500
Nissan,2011,99433,CVT,12995
Ford,2008,113389,Automatic,4985
Hyundai,2013,92283,Automatic,14750
Audi,2018,1866,Automatic,49450
Chevrolet,2016,3254,CVT,6999
Nissan,1996,299528,Automatic,6995
Mercedes-Benz,2006,18109,Automatic,6500
Lamborghini,2020,131938,Automatic,239900
Dodge,2006,72114,Automatic,17995
INFINITI,2016,5558,Automatic,16000
Buick,2009,57055,Automatic,8490
Chevrolet,2008,128343,Automatic,16980
Toyota,2018,50439,CVT,14995
Volkswagen,2002,229192,Automatic,5900
Mercedes-Benz,2016,7567,Automatic,68800
Mercedes-Benz,2008,226082,Automatic,3995
Mazda,2001,1883,Automatic,1900
GMC,2006,182705,Automatic,3995
Land,2006,190843,Automatic,4250
Buick,2018,3282,Automatic,18000
Honda,2018,17813,Manual,28495
Mitsubishi,2015,327,CVT,8500
Hyundai,2019,22806,Automatic,24922
Hummer,2003,140322,Automatic,16775
Kia,2012,165809,Manual,5980
Volkswagen,2006,170417,Automatic,7777
Lamborghini,2019,944483,Automatic,235887
Maserati,2017,35401,Automatic,37500
Chevrolet,2014,120308,Automatic,7999
Acura,2017,379,Automatic,35995
Mercedes-Benz,2017,54616,Automatic,35998
Buick,1995,65969,Automatic,13900
Chrysler,2005,127714,Manual,6880
Cadillac,2019,11168,Automatic,27049
Ford,2006,65358,Other/Unknown,9900
Genesis,2018,38053,Automatic,24993
Chrysler,2005,108854,Automatic,5705
Nissan,1990,160746,Automatic,5995
Ford,2016,35161,Manual,25495
Ford,2017,7528,Automatic,49777
Volkswagen,2017,11905,Manual,15995
Pontiac,2006,102492,Automatic,9953
Nissan,2019,13651,CVT,12995
Kia,2020,357198,Automatic,36500
Chrysler,2015,67084,Automatic,7999
Lincoln,2018,1665,Automatic,28988
Nissan,2019,8153,CVT,12899
Jaguar,2016,5845,Automatic,28998
Kia,2020,25063,Automatic,35220
Hyundai,2013,119566,Automatic,9999
Nissan,2016,41429,Automatic,29977
Hyundai,2014,35728,Automatic,9900
Chevrolet,2019,26553,Automatic,9990
Chevrolet,2019,4949,Automatic,15990
Nissan,2019,2122,CVT,11990
Lincoln,2004,123893,Automatic,3988
Toyota,2019,1832,Automatic,20992
Kia,2020,2237,Automatic,27389
Porsche,2013,76724,Automatic,23800
BMW,2000,93322,Manual,6500
Nissan,2018,42552,CVT,12992
BMW,2000,183259,Automatic,5495
Toyota,2006,830,Automatic,7999
Mercedes-Benz,2008,124746,Automatic,15981
Nissan,2015,93661,Automatic,23450
Ford,2009,125764,Automatic,14999
Ford,2018,29219,Automatic,37992
GMC,2017,45412,Automatic,10995
Chevrolet,2015,3105,Automatic,8990
Honda,2002,33923,Manual,16999
Lincoln,2006,107935,Automatic,5994
Ford,2015,67147,Automatic,6300
Mercedes-Benz,2019,6433,Automatic,29900
Mazda,2014,183366,Automatic,4999
Honda,2006,2079,CVT,1999
Mazda,2015,131907,Automatic,10945
Chevrolet,2018,9504,Automatic,24999
BMW,2018,14952,Automatic,25250
Pontiac,2007,47797,Other/Unknown,8950
Nissan,2015,4296,Automatic,19995
Lincoln,2019,17944,Automatic,36999
Nissan,2016,87691,CVT,9590
Acura,2009,148091,Automatic,9995
Lexus,2016,4605,Automatic,19700
Jaguar,2012,149637,Automatic,12995
Audi,2013,93036,Automatic,29995
Chrysler,2015,7586,Automatic,11997
Toyota,2018,17266,CVT,11497
Honda,2015,97343,CVT,11795
Buick,2017,8045,Automatic,18000
Chrysler,2019,78527,Automatic,18220
Kia,2020,48358,Automatic,35000
Lincoln,2007,125542,Automatic,15995
Porsche,2015,39593,Automatic,37888
Jeep,2016,56386,Automatic,8999
Ford,2011,249395,Automatic,3995
Jaguar,2008,74336,Automatic,10450
BMW,2011,69026,Automatic,11900
Chrysler,2006,136282,Automatic,5500
Chevrolet,2003,107819,Automatic,13950
Cadillac,2005,83502,Automatic,6495
Chevrolet,2008,247186,Automatic,3997
Ford,2017,29694,Manual,13900
Volkswagen,2013,87105,Automatic,8995
Hyundai,2014,91744,Automatic,17981
Volkswagen,2013,115539,Automatic,7995
Mazda,2018,29033,Automatic,12999
Ford,2019,30077,Automatic,48995
Mazda,2014,107227,Automatic,9991
Volvo,2019,21623,Automatic,34995
Jeep,2015,92894,Automatic,9995
Buick,2018,20362,Automatic,18900
Chrysler,2015,121436,Automatic,5900
INFINITI,2012,162763,Automatic,13995
Jeep,2019,53192,Automatic,17000
Cadillac,2019,371679,Automatic,25500
Volkswagen,2018,48952,Automatic,24995
Ford,2017,57412,Automatic,6999
Honda,2012,73615,Automatic,11990
Maserati,2004,106331,Automatic,11888
Lexus,2016,75514,Automatic,43999
Subaru,2003,251955,Manual,7900
Nissan,2007,221461,Automatic,6000
Subaru,2013,129388,Manual,11998
Mercury,2003,226069,Automatic,6899
Hyundai,2017,74014,Automatic,11900
Lexus,2017,10162,Automatic,29900
Ford,2019,3015,Automatic,19997
Audi,2018,3213,Automatic,25487
Chevrolet,2019,24045,CVT,15951
BMW,2016,28051,Automatic,67977
Nissan,2017,33525,Automatic,38590
Rolls-Royce,2006,31096,Automatic,60000
Audi,2016,62635,Automatic,20997
Hyundai,2013,49475,Automanual,8950
Dodge,2015,88497,Automatic,7995
Chevrolet,2002,254222,Automatic,3995
Kia,2015,112574,Automatic,8495
Volkswagen,2015,49363,Automatic,8999
Ford,2002,129132,Automatic,11995
Chevrolet,2018,24962,Automatic,10889
Chevrolet,2018,67802,Automatic,10969
Chrysler,2006,45543,Automatic,9899
Mercury,2009,166005,Automatic,2995
Lincoln,2006,17026,Automatic,6995
Lincoln,2003,173963,Automatic,4499
Ford,2019,1985,Automatic,17499
Mercedes-Benz,2016,73349,Automatic,49999
Hyundai,2016,31525,Automatic,9900
Nissan,2019,23989,CVT,10999
Buick,2017,34714,Automatic,20790
Toyota,2019,1609,Automatic,40999
Subaru,2014,168443,CVT,8277
Saturn,2008,2805,Automatic,11188
Lexus,2016,419,Automatic,48995
Hyundai,2015,122181,Automatic,13199
Chevrolet,2019,55642,CVT,12179
Ford,2019,31482,Automatic,15989
Subaru,2017,77369,Automatic,14989
Jeep,2017,57979,Automatic,43919
Buick,2018,20001,Automatic,23099
Jeep,2011,137621,Automatic,6599
Mercedes-Benz,2016,38119,Automatic,83995
Lexus,2011,8719,CVT,9991
Lexus,2015,40297,CVT,24995
Audi,2016,56154,Automatic,22800
Kia,2014,80111,Automatic,3995
Acura,2017,32016,Automatic,16995
Chevrolet,2018,42799,Automatic,6995
Nissan,2015,90947,CVT,5900
Pontiac,2008,29065,Automatic,13999
Buick,2008,98527,Automatic,2999
Hyundai,2019,11789,Automatic,26291
Cadillac,2019,2055,Automatic,33998
Lincoln,2006,116852,Automatic,11999
Nissan,2017,100395,CVT,13999
Jaguar,2018,24249,Automatic,20900
Kia,2017,3604,Automatic,8500
Lincoln,2009,88453,Automatic,9588
Lexus,2005,106941,Automatic,12950
GMC,2014,113882,Automatic,24490
Scion,2013,36511,Automatic,11990
Honda,2016,32034,CVT,10500
Maserati,2016,44698,Automatic,28999
Nissan,2017,65316,CVT,10491
Toyota,2002,217215,Manual,4988
Acura,2010,164972,Automatic,9960
Chrysler,2018,34947,Automatic,28356
Suzuki,2010,127449,CVT,6995
Jaguar,2005,218509,Automatic,4995
Toyota,2000,112818,Manual,5494
BMW,2016,52746,Automatic,57995
Volvo,2019,16611,Automatic,55000
Mercedes-Benz,2008,163753,Automatic,16987
Chevrolet,2016,86886,Automatic,8800
Jaguar,2012,202065,Automatic,13920
Honda,2008,137862,Manual,5267
Hummer,2003,71358,Automatic,78000
Cadillac,1993,136192,Automatic,4890
Aston,2007,84127,Manual,32750
INFINITI,2019,9252,Automatic,29850
Lexus,2011,81407,Automatic,12999
Pontiac,2007,75301,Automatic,9500
Lamborghini,2020,114239,Automatic,235900
Toyota,2008,210229,Manual,4995
Scion,2015,114986,Other/Unknown,9999
Mercedes-Benz,2012,12654,Automatic,13995
Volkswagen,2019,43038,Automatic,23900
Mercury,2008,15405,Automatic,10000
Buick,2016,65321,Automatic,11899
BMW,2008,76465,Automatic,7495
INFINITI,2012,182042,Automatic,11999
Kia,2019,18993,CVT,12995
Volvo,2018,12072,Automatic,49995
Mercedes-Benz,2016,35293,Automatic,18995
Mercedes-Benz,2012,186195,Automatic,11985
INFINITI,2012,220917,Automatic,13495
Lamborghini,2020,3446,Automatic,238500
Aston,2017,15551,Automatic,89995
Ford,2014,78841,Automatic,8500
Toyota,2011,141347,Automatic,9795
Kia,2015,51186,Automatic,18579
Chrysler,2018,27372,Automatic,16950
Bentley,2007,61296,Automatic,33991
Pontiac,2001,163486,Automatic,3000
Dodge,2015,38938,Automatic,24995
Chrysler,2018,3364,Automatic,31991
Mazda,2004,88073,Manual,8795
Alfa,2018,19931,Automatic,25395
Nissan,2014,115919,Manual,6486
Mitsubishi,1994,178599,Automatic,8500
Buick,2003,68973,Automatic,5950
MINI,2018,26018,Automatic,23553
Toyota,2019,7144,CVT,35997
Maserati,2015,55111,Automatic,24450
Dodge,2006,114459,Automatic,4988
Honda,2015,89198,CVT,13900
Chevrolet,2015,81214,Automatic,8995
Volkswagen,2018,4142,Automatic,15995
INFINITI,2018,17043,Automatic,30495
BMW,2016,50373,Automatic,29312
Pontiac,2009,36754,Automatic,12630
Hyundai,2018,17187,Automatic,17991
Lincoln,2017,29702,Automatic,24379
Ford,2009,78703,Automatic,7575
Honda,2018,48146,CVT,9999
Buick,2018,1901,Automatic,10990
Toyota,2013,107428,Automatic,11990
Chevrolet,2017,38019,Automatic,8990
Toyota,2014,91468,CVT,11000
Jaguar,2015,4762,Automatic,25000
Honda,2019,19364,CVT,15000
Volkswagen,2015,43343,Automatic,9995
Buick,2016,37165,Automatic,15778
GMC,2018,9255,Automatic,29000
Buick,2017,23926,Automatic,17999
Buick,2017,2568,Automatic,20359
Mercedes-Benz,2015,102633,Automatic,13500
Kia,2016,111021,Automatic,6999
Dodge,2007,212214,Automatic,3988
Chevrolet,2018,51007,Automatic,12849
Chevrolet,2018,8882,Automatic,25899
Subaru,2017,94126,CVT,12995
Hyundai,2016,120934,Automatic,18691
Hyundai,2016,31844,Manual,9995
Volkswagen,2016,52999,Automatic,11000
Chevrolet,2020,432821,Automatic,19800
Aston,2015,4328,Automatic,63990
Ford,2013,131835,Automatic,12900
Ford,2004,105079,Automatic,9988
Ford,2004,139261,Automatic,8850
Dodge,2013,83407,Automatic,2999
Cadillac,2013,125571,Automatic,10995
Acura,2016,8023,Automatic,11999
Nissan,2014,43303,CVT,9799
Ford,2019,6504,CVT,14674
Honda,2019,22161,CVT,18999
Mercedes-Benz,2018,54112,Automatic,25200
BMW,2015,6228,Automatic,25900
Bentley,2007,77362,Automatic,44950
Jeep,2016,63325,Automatic,9995
Ford,2004,168792,Automatic,15995
Lincoln,2003,201032,Automatic,5995
MINI,2014,92357,Automatic,10495
Lexus,2011,133888,CVT,10500
Hyundai,2017,3363,Automatic,9999
Chevrolet,2004,31104,Automatic,22997
Mercedes-Benz,2018,39652,Automatic,50290
Pontiac,2005,163143,Automatic,4550
Volkswagen,2009,145405,Automatic,10995
Lexus,2017,48473,Automatic,24800
Jaguar,2015,49155,Automatic,24750
Mitsubishi,2014,128088,CVT,7999
Mercedes-Benz,2008,14322,Automatic,19994
Alfa,2018,21524,Automatic,27999
Porsche,1987,154174,Manual,19000
BMW,2012,133838,Automatic,999
Ford,2010,212082,Automatic,4500
Cadillac,2011,59087,Automatic,24995
Nissan,2009,144768,Automatic,4995
Jeep,2011,180585,Other/Unknown,5000
Audi,2017,32072,Automatic,44995
Honda,2010,114503,CVT,6495
Honda,2012,64217,Automatic,13637
Nissan,2013,10641,CVT,8000
Hyundai,2011,132158,Automatic,14897
Nissan,2007,190527,CVT,2995
Mercedes-Benz,2019,619,Automatic,24900
Kia,2016,44183,Automatic,23895
Lincoln,2017,35731,Automatic,14950
Jaguar,1988,87045,Automatic,7480
Nissan,2017,30442,CVT,7999
Audi,2018,8849,Automatic,27999
Chrysler,2017,49599,Automatic,16995
Acura,2012,92548,Automatic,24999
Jeep,2012,110125,Automatic,17900
Buick,2015,8088,Automatic,13495
Mazda,2016,9095,Automatic,9888
Audi,2017,41495,Automatic,30900
Honda,2014,128446,Automatic,12995
Hyundai,2019,20373,Automatic,16899
Hyundai,2017,13631,Automatic,7995
Cadillac,2016,64315,Automatic,35981
Hyundai,2018,40608,Manual,12996
Chevrolet,2017,44893,Automatic,11259
GMC,2016,105599,Automatic,12995
Nissan,2018,41456,CVT,8995
Ford,2014,183902,Automatic,13500
Ford,2016,101367,Manual,13450
Buick,2015,106194,Automatic,14950
Volkswagen,2017,51488,Automatic,23950
Chrysler,2017,51556,Automatic,18350
Dodge,2017,77716,Automatic,10495
Honda,2005,142454,Manual,16977
Acura,2011,216393,Automatic,13700
Chevrolet,2001,132068,Automatic,4995
Chevrolet,2018,63676,Automatic,22450
Lincoln,2017,46775,Automatic,19689
Subaru,2019,6877,CVT,26999
Scion,2013,36511,Automatic,11990
Chevrolet,2019,15939,Automatic,16999
Chevrolet,2018,19776,Automatic,9999
Kia,2014,106735,Automatic,7490
Saturn,2007,6376,Manual,7995
Hyundai,2019,6603,Automatic,26999
Subaru,2013,13415,CVT,10995
Hyundai,2017,63356,Automatic,11068
Subaru,2017,111587,Manual,12499
Dodge,2018,2256,Automatic,14979
Chevrolet,2019,51477,Automatic,33895
Cadillac,2008,6408,Automatic,21499
Ford,2002,265006,Automatic,2999
Toyota,2018,62366,CVT,15099
Ford,1989,139214,Automatic,8096
Dodge,2016,108503,Automatic,6800
Volkswagen,2011,152855,Automatic,4500
Jaguar,2018,29977,Automatic,24980
Dodge,2013,109558,Manual,4565
Subaru,2016,68757,CVT,17263
Honda,2006,235963,Automatic,4995
Subaru,2017,118532,CVT,11500
Scion,2015,86484,Automatic,13000
Lincoln,2014,15383,CVT,11261
Toyota,2013,145893,CVT,7999
Lexus,2004,99214,Automatic,15999
Cadillac,2008,78524,Automatic,7000
Toyota,2008,96123,Automatic,10900
BMW,2000,80888,Manual,15900
Mercedes-Benz,2016,22627,Automatic,23999
GMC,2015,150137,Automatic,13800
GMC,2017,107874,Automatic,12850
Dodge,2006,178601,Automatic,3990
Lincoln,2010,14017,Automatic,8740
Volvo,2019,6362,Automatic,25498
Dodge,2006,19614,Automatic,1999
Hyundai,2019,336,Automatic,32995
Kia,2014,100823,Automatic,8899
Toyota,2017,24761,Automatic,21299
BMW,2014,116532,Automatic,23750
BMW,2017,32013,Automatic,37999
Lincoln,2019,2484,Automatic,35999
Kia,2010,108051,Manual,4250
Hyundai,2014,7259,Automatic,19999
Chrysler,2004,142984,Automatic,4981
Nissan,2005,161265,Automatic,4750
Chrysler,2015,65222,Automatic,9995
Bentley,2018,26257,Automatic,142995
FIAT,2015,55015,Automatic,6900
Ford,2003,20527,Automatic,9990
Hummer,2008,87896,Automatic,14995
Hyundai,2010,37453,Automatic,3999
Chevrolet,2007,179214,Automatic,9995
Mercedes-Benz,2012,50421,Automatic,17966
Mercedes-Benz,2006,110987,Automatic,7986
Honda,2004,6436,Automatic,10495
Lexus,2018,12866,Automatic,71386
Maserati,2016,68671,Automatic,24850
Ford,2019,32717,Automatic,7999
Audi,2016,59498,Automatic,22999
Cadillac,2010,112558,Automatic,8950
Nissan,2011,113322,CVT,9990
Honda,2018,78664,CVT,9999
Toyota,2008,111856,Automatic,4889
Nissan,2013,11506,CVT,5499
Volkswagen,2019,1456145,Manual,21495
Mazda,2013,80191,Manual,12995
Nissan,2013,71456,CVT,7995
Dodge,2018,23023,Automatic,14495
Rolls-Royce,2015,28555,Automatic,142444
Mazda,2009,100357,Manual,9995
McLaren,2018,4368,Automatic,244888
Honda,2019,3218,CVT,13995
Lincoln,2016,43728,Automatic,13995
Chevrolet,2019,65969,Automatic,25900
INFINITI,2019,28962,Automatic,24900
Chevrolet,2019,2176,Automatic,14950
Lincoln,1997,87229,Automatic,5980
INFINITI,2011,144006,Automatic,18995
Cadillac,2011,127053,Automatic,9190
Lamborghini,2019,11644,Automatic,219880
Aston,2011,51385,Automatic,57520
Ford,2015,138741,Automatic,8999
Dodge,2019,36492,Automatic,15495
Alfa,2015,1488,Automatic,34995
Nissan,2011,87493,CVT,10995
Lexus,2018,44387,Automatic,60555
Mercury,2006,126625,Automatic,5000
Cadillac,2005,83884,Automatic,15900
Subaru,2011,165727,Automatic,7495
Toyota,2014,130498,Automatic,11853
Ford,2016,51445,Manual,26990
Dodge,2017,57012,Automatic,11995
