brand,years,mileage,transmission,price
Buick,2018,2526,Automatic,18990
Lexus,2016,51921,CVT,19995
INFINITI,2017,44643,Automatic,26998
Lincoln,2017,37564,Automatic,22788
Chrysler,2006,147573,Automatic,6490
Nissan,2018,326,CVT,20849
Maserati,2017,44553,Automatic,44916
Mercedes-Benz,2009,82106,Automatic,17995
Mercedes-Benz,2016,18503,Automatic,89900
smart,2013,114812,Automatic,3800
Mercedes-Benz,2016,33524,Automatic,87500
Chevrolet,2019,37842,Automatic,31799
Cadillac,2017,41005,Automatic,19990
FIAT,2017,53774,Automatic,16999
Toyota,2017,55313,CVT,29999
Chevrolet,2014,144982,Automatic,1
Toyota,2006,23405,Automatic,3500
Hyundai,2012,127047,Automatic,9999
Cadillac,2019,291229,Automatic,33998
Honda,2010,179865,Automatic,4000
Lincoln,2017,54309,Automatic,24500
Ford,2007,191381,Automatic,5998
Acura,2019,16758,Automatic,21919
Ford,2007,184342,Automatic,13500
Nissan,2017,33469,Automatic,33991
Lexus,2010,88608,CVT,17590
Nissan,2004,246438,Automatic,1984
INFINITI,2017,71729,Automatic,24900
Nissan,2012,112419,Automatic,4988
Lexus,2018,57473,Automatic,22980
Nissan,2017,60751,CVT,13999
Volkswagen,2016,50851,Automatic,10499
INFINITI,2016,3554,Automatic,18999
Jaguar,2015,8212,Automatic,14899
Cadillac,2015,115988,Automatic,32999
Audi,2017,85748,Automatic,19280
Hyundai,2015,44042,Automatic,18500
Acura,2017,42555,Automatic,24900
Acura,2016,80345,Automatic,19998
Jaguar,2015,58405,Automatic,26999
Nissan,2017,10124,CVT,9975
Dodge,2015,128078,Other/Unknown,8499
Buick,2011,146707,Automatic,8750
Hyundai,2019,40479,Automatic,11895
Ford,2004,285927,Automatic,12995
Land,2015,119669,Automatic,15995
Chrysler,2002,112625,Automatic,4993
Mazda,2013,1810,Manual,9995
Hummer,2007,247371,Automatic,9995
Lincoln,2017,15855,Automatic,32500
INFINITI,2012,144408,Automatic,19885
Lincoln,2011,93666,Automatic,10995
Lincoln,2006,15677,Automatic,6000
Nissan,2012,60045,CVT,10900
GMC,2015,19113,Automatic,17000
Mazda,2015,37007,Automatic,8900
Mercury,2000,10976,Automatic,5000
Ford,2018,29541,Automatic,14995
Audi,2015,56365,Automatic,25990
INFINITI,2008,168678,Automatic,8480
Pontiac,2008,254973,Automatic,8388
BMW,2017,64939,Automatic,31590
Chevrolet,2018,41845,Automatic,36900
Chevrolet,2003,181592,Automatic,2999
Buick,2013,181531,Automatic,5893
Jeep,2016,5739,Automatic,22995
Buick,2019,8283,Automatic,18990
Honda,2016,72025,Automatic,15990
Jeep,2008,288111,Automatic,4500
Audi,2018,9435,Automatic,88860
Audi,2018,82085,Automatic,43900
Nissan,2015,141504,CVT,8991
Lincoln,2019,80127,Automatic,23994
Ford,2018,22793,Automatic,15000
Hyundai,2014,55602,Automatic,22998
BMW,2016,27699,Automatic,28907
Jeep,2014,85821,Manual,7995
Ford,2014,73095,Manual,12152
BMW,1996,170905,Manual,6595
Lincoln,2017,59966,Automatic,27564
Chevrolet,2010,70411,Automatic,16900
Chevrolet,2016,86112,Automatic,10995
Chevrolet,2017,14523,Automatic,10950
Subaru,2015,9956,CVT,12650
Jeep,2017,83668,CVT,10450
Buick,2000,212042,Automatic,2791
Mercedes-Benz,2014,70442,Automatic,43000
Lexus,2015,88225,Automatic,36990
Volkswagen,2016,100562,Automatic,7900
Volvo,2018,21919,Automatic,37777
Honda,2013,91855,Automatic,9900
Hummer,2006,145571,Automatic,12985
Chrysler,2013,143433,Automatic,7300
Ford,2012,117536,Automatic,6709
Nissan,2016,34841,Automatic,10999
Ford,2018,38503,Automatic,69999
Chevrolet,2014,88987,Automatic,29099
Maserati,2018,33153,Automatic,48599
Lincoln,2019,28399,Automatic,37500
Jeep,2014,135516,Manual,5900
Audi,2019,14759,Automatic,63888
Mitsubishi,2007,125471,Manual,4499
Buick,2014,122101,Automatic,14700
Lincoln,2017,18061,Automatic,44591
Hyundai,2013,182305,Manual,7999
Honda,2016,135743,Automatic,14995
Nissan,2015,73959,CVT,11990
Buick,2004,113126,Automatic,4775
Lincoln,2014,60297,CVT,16998
Mitsubishi,2008,173759,Automatic,15899
Chevrolet,2018,54101,Automatic,20977
Audi,2017,45338,Automatic,65965
Cadillac,2018,36883,Automatic,59990
Hyundai,2018,74513,Automatic,10988
FIAT,2016,53136,Automatic,14590
Hyundai,2014,133524,Automatic,4500
Mazda,2016,11306,Automatic,9499
Nissan,2017,46692,CVT,12499
MINI,2019,10861,Automatic,28250
BMW,2008,117809,Other/Unknown,9995
Nissan,2013,172428,CVT,9625
BMW,2015,60944,Automatic,48000
Volvo,2016,41609,Automatic,27218
Suzuki,2008,154762,Automatic,3850
Volvo,2011,105652,Automatic,12000
Mercedes-Benz,2017,52761,Automatic,34998
Nissan,2017,100986,CVT,13950
Cadillac,2011,116447,Automatic,14695
Ford,2013,109965,Automatic,11500
Subaru,2017,3733,Manual,13495
Toyota,2005,268581,Automatic,3299
Dodge,2013,168306,Automatic,5995
Jeep,2016,50378,Automatic,18996
Chevrolet,2012,150345,Automatic,4995
Jeep,2012,983,Automatic,12790
Saturn,2009,16763,Automatic,5990
Jeep,2017,68368,Manual,11000
MINI,2014,91248,Other/Unknown,10449
Mitsubishi,2017,45052,Other/Unknown,7400
Suzuki,2012,108604,Automatic,13900
INFINITI,2004,222158,Automatic,5999
Aston,2011,59128,Automatic,58890
BMW,2015,54939,Automatic,27000
Volkswagen,2011,109175,Automatic,7995
GMC,2014,81221,Automatic,10995
Dodge,2012,159462,Automatic,999
Jeep,2008,7184,Automatic,9995
Volvo,2008,127813,Automatic,9995
Volkswagen,2016,52236,Automatic,13990
Volkswagen,2013,109029,Manual,10000
Pontiac,2008,85477,Other/Unknown,10995
MINI,2019,6579,Automatic,23995
BMW,2019,2037,Automatic,79995
Kia,2017,17078,Automatic,16995
Lincoln,2011,161119,Automatic,8000
Hyundai,2017,50872,Automatic,15379
FIAT,2015,7832,Automatic,5900
Dodge,2008,235521,CVT,3606
Nissan,2006,191347,Automatic,2495
Jaguar,2013,102255,Automatic,14643
Saab,2004,295871,Automatic,1995
Mercedes-Benz,2008,131302,Automatic,18999
Ford,2018,18349,Automatic,10900
Hyundai,2018,3218,Automatic,12500
Hyundai,2008,163737,Automatic,5390
Dodge,2019,3218,Automatic,16500
Audi,2018,20917,Automatic,35999
Chevrolet,2007,151742,Automatic,7990
Chrysler,2017,7036,Automatic,29994
Genesis,2018,46336,Automatic,27990
Buick,2003,95124,Automatic,6752
Ford,2011,84083,Automatic,16988
Hyundai,2016,47583,Automatic,12205
GMC,2017,50461,Automatic,14600
Honda,2011,88611,Automatic,12990
Ford,2016,67578,Automatic,13900
Mercedes-Benz,2011,137425,Automatic,14777
Jaguar,2016,69137,Automatic,37700
Subaru,2016,79306,CVT,17498
Jeep,2019,27678,Automatic,19991
Ford,2018,42035,Automatic,13995
Dodge,2006,17317,Automatic,6596
Cadillac,2008,96049,Automatic,8450
Volkswagen,2005,103558,Automatic,10999
Toyota,2019,46661,Automatic,19999
Toyota,2015,70453,Automatic,25900
Kia,2015,115631,Automatic,5898
Cadillac,2006,57924,Automatic,22000
Toyota,2016,78876,Manual,8900
RAM,2020,39644,Automatic,29000
Ford,2016,60963,Automatic,18810
Acura,2011,130092,Automatic,11995
Cadillac,2016,97459,Automatic,23222
MINI,2019,429,Automatic,21895
Honda,2017,45913,CVT,13895
Lexus,2019,12849,Automatic,63499
Ford,2013,90902,CVT,7699
Honda,2019,9332,Automatic,26586
BMW,2014,84231,Automatic,38990
Subaru,2018,34769,CVT,14991
Hyundai,2013,96281,Automatic,6888
Audi,2017,85748,Automatic,19280
BMW,2018,23499,Automatic,38880
Land,2016,113135,Automatic,41995
Dodge,2019,61144,Automatic,14990
Subaru,2019,13445,CVT,14995
Chevrolet,2007,76669,Automatic,7900
Lexus,2018,33467,Automatic,62788
Toyota,2020,22072,CVT,16998
Hyundai,2017,104659,Automatic,8488
Dodge,2016,103224,Automatic,10894
Volvo,2018,43136,Automatic,23499
Porsche,2005,159751,Manual,12988
MINI,2015,67929,Manual,13297
Volvo,2011,106196,Automatic,7995
Hyundai,2016,58267,Automatic,30912
Mercedes-Benz,2013,87839,Automatic,27500
Toyota,2020,394205,Automatic,16995
Ford,2017,31216,Manual,56999
Hyundai,2018,78286,Automatic,9897
Hyundai,2013,124548,Automatic,7695
Toyota,2018,48532,CVT,26499
Lincoln,2003,114606,Automatic,5995
Nissan,2013,124823,CVT,6795
Dodge,2005,208655,Automatic,3995
Jeep,2006,263298,Automatic,5793
Buick,2013,199056,Automatic,6499
Buick,2014,7716,Automatic,12541
Cadillac,2018,61655,Automatic,19995
Dodge,2011,96431,CVT,6995
Nissan,2015,142966,Automatic,11993
Chevrolet,2015,105336,Automatic,6995
Toyota,2015,118876,CVT,8488
Scion,2012,95254,Automatic,7488
Nissan,2019,57988,CVT,15495
Suzuki,2012,94931,Automatic,6400
Ford,2012,16258,Automatic,5490
Kia,2017,66722,Automatic,9895
Lexus,2015,43248,Automatic,47899
Volvo,2016,36788,Automatic,17995
Chevrolet,2013,57601,Automatic,8499
Mercedes-Benz,2007,144232,Automatic,9987
Ford,2012,142387,Automatic,10995
Ford,2016,82168,Automatic,14950
Chevrolet,2018,7398,Automatic,15977
Ford,2018,27906,Automatic,26743
Chevrolet,2017,37474,Automatic,18449
Lincoln,2019,10019,Automatic,74978
Lexus,2017,43749,Automatic,56995
Audi,2018,19931,Automatic,25995
Toyota,2005,62733,Automatic,7495
INFINITI,2014,127381,Automatic,13995
Cadillac,2005,115354,Automatic,15800
Acura,2007,247786,Manual,2999
Dodge,2017,149172,Automatic,11575
Lexus,2019,8515,CVT,29042
Lincoln,2020,2253,Automatic,59999
Audi,2015,68785,Automatic,38995
Mercedes-Benz,2019,30571,Automatic,23900
Hyundai,2006,247786,Automatic,2999
Mazda,2006,137676,Automatic,2000
Dodge,2019,43535,Automatic,15948
Cadillac,2006,121631,Automatic,5400
Cadillac,2006,62691,Automatic,29754
Audi,2019,759,Automatic,42990
Ford,2002,87671,Automatic,13500
FIAT,2016,12551,Automatic,10988
Chevrolet,2019,7987,Automatic,19998
Jeep,2017,27915,Automatic,26998
Acura,2014,89885,Automatic,23100
Dodge,2015,41765,Automatic,7995
Chrysler,2017,112056,Automatic,12995
Volkswagen,2018,28669,Automatic,27999
Jeep,2018,1531,Automatic,18200
Hyundai,2009,122847,Automatic,5995
Chrysler,2016,70468,Automatic,18989
Ford,2012,151991,Automatic,6988
Nissan,2015,73959,CVT,11990
Honda,2010,167635,Automatic,9999
Ford,2012,78522,Automatic,8995
Audi,2016,82421,Automatic,27399
Honda,2018,910694,CVT,14399
Honda,2013,136366,Automatic,15990
INFINITI,2019,17459,CVT,33277
Audi,2015,87472,Automatic,43746
Jeep,2003,162509,Automatic,4988
Mercedes-Benz,2020,606593,Automatic,52985
Chrysler,2016,107328,Automatic,15995
Subaru,2017,4405,Manual,19759
Mazda,2016,3492,Automatic,12299
Toyota,2019,492,Automatic,35400
Ford,2004,143454,Automatic,10399
Subaru,2019,20917,Automatic,32995
Lamborghini,2020,1504415,Automatic,259878
Chevrolet,2018,89375,Automatic,10499
Scion,2015,125325,Manual,8995
Chevrolet,2019,5508,Automatic,33299
Subaru,2018,22149,CVT,18399
Subaru,2017,39662,CVT,22995
Volkswagen,2016,624,Automatic,11999
Mercedes-Benz,2015,25153,Automatic,32000
Acura,2004,275948,Automatic,3999
Dodge,2015,125714,Automatic,14991
Nissan,2007,146419,CVT,6900
Buick,2017,35749,Automatic,17499
Volkswagen,2019,6327,Automatic,11900
Buick,2016,16156,Automatic,11995
Hyundai,2020,11427,Automatic,35794
Hyundai,2014,3557,Automatic,8000
Lincoln,2017,41049,Automatic,22999
Subaru,2013,70772,Automatic,14900
Nissan,2018,34397,CVT,10750
Nissan,2017,95261,CVT,10900
Chevrolet,2001,215411,Automatic,6226
Lamborghini,2020,3113,Automatic,257996
Mitsubishi,2011,101806,Manual,6995
Cadillac,2011,143875,Automatic,7990
Mazda,2017,47144,Manual,10390
Mercedes-Benz,2006,255633,Automatic,5998
Nissan,2018,19033,Automatic,29850
Jeep,1998,407256,Other/Unknown,3650
Mazda,2007,104907,Manual,3250
Kia,2016,40352,Automatic,11000
Ford,2009,177679,Automatic,3970
Buick,2013,133827,Automatic,8995
Jeep,2016,61029,Automatic,18995
Nissan,2011,193732,Automatic,7479
BMW,2018,23733,Automatic,26070
Buick,2010,199109,Automatic,7481
Dodge,2016,132205,Automatic,8395
MINI,2016,53699,Automatic,15599
Chevrolet,2004,232835,Automatic,3750
INFINITI,2019,1609,CVT,19900
Chrysler,2006,67578,Automatic,7900
Toyota,2018,10845,CVT,21900
Ford,2005,122839,Automatic,13000
Volvo,2018,33319,Automatic,28884
Mercedes-Benz,2019,18555,Automatic,25400
Hyundai,2018,52453,Automatic,11899
Mazda,2012,20374,Manual,7995
Chevrolet,2011,96783,Automatic,6354
Kia,2018,36846,Automatic,34200
Mercedes-Benz,2004,83668,Automatic,24500
Dodge,2014,163231,Automatic,7500
Pontiac,2004,113537,Automatic,4999
Honda,2012,169844,Automatic,9200
Lincoln,2007,247356,Automatic,4999
Audi,2016,58914,Automatic,19995
Buick,2004,162602,Automatic,3125
Chevrolet,2019,4827,Automatic,22995
BMW,2018,21176,Automatic,23500
Pontiac,2004,310537,Automatic,1895
Honda,2003,284325,Automatic,1999
Bentley,2012,66164,Automatic,54888
Audi,2015,90518,Automatic,18995
Chrysler,2018,24312,Automatic,18995
Land,2002,55483,Automatic,9499
Nissan,2017,41805,CVT,10844
Nissan,2013,134446,CVT,6997
Land,2019,7419,Automatic,34523
Nissan,2019,21228,CVT,10990
Toyota,2012,146802,CVT,9949
Jeep,2012,83674,Automatic,11250
GMC,2017,58379,Automatic,42681
Hyundai,2013,124157,Automatic,6999
Dodge,2018,52812,Automatic,17595
Acura,2018,64762,Automatic,24990
Buick,2003,54143,Automatic,7450
Mazda,2018,2475,Automatic,29995
Kia,2018,25744,Automatic,15950
Ford,2016,56315,Automatic,11450
Hyundai,2019,18491,Automatic,26444
Buick,2013,116636,Automatic,8888
FIAT,2016,53136,Automatic,14590
Nissan,2015,51472,CVT,6999
RAM,2019,15425,Automatic,27995
Mercedes-Benz,2016,41943,Automatic,28679
Ford,2019,15567,Automatic,46988
Audi,2019,2814,Automatic,33888
Subaru,2019,18994,CVT,17679
Ford,2016,4219,Automatic,8991
Hummer,2009,211236,Manual,12900
Honda,2014,123716,Automatic,8500
Nissan,2016,31736,Automatic,29499
Nissan,2015,108112,CVT,7990
Chevrolet,2016,42056,Automatic,29995
Nissan,2015,35918,CVT,12169
Honda,2017,53572,Automatic,14999
Honda,2019,22537,Automatic,26379
Dodge,2019,9956,Automatic,34919
smart,2015,56207,Automatic,5650
Buick,2016,52725,Automatic,11699
Cadillac,2008,176129,Automatic,16444
Buick,2019,30939,Automatic,25399
Ford,2017,44225,Manual,32172
Lexus,2017,34516,Automatic,25998
Hummer,2009,202734,Automanual,28900
Cadillac,2013,121151,Automatic,13397
Lincoln,2017,51914,Automatic,17847
BMW,2019,4145,Automatic,84900
Chrysler,2016,141923,Automatic,13999
Land,2019,25049,Automatic,39608
Ford,2016,8042,Manual,48900
INFINITI,2009,255421,Automatic,12999
